entity_id,device,predictions
944,Smartphone,0.00738096615325238
946,Smartphone,0.008932055366348262
947,Computer,0.04306200384373286
948,Computer,0.04306200384373286
948,Computer,0.042027878293086435
948,Smartphone,0.00841509170389881
949,Computer,0.034640726194695326
951,Computer,0.042027878293086435
954,Tablet,0.035979703230649245
955,Tablet,0.022576087254621513
958,Computer,0.04405212913910363
958,Computer,0.04301800358845719
962,Computer,0.04306200384373286
962,Smartphone,0.00738096615325238
962,Tablet,0.022576087254621513
964,Computer,0.034508853486732174
965,Computer,0.04306200384373286
968,Smartphone,0.0050251210155781234
968,Tablet,0.019186116566300825
969,Computer,0.040796375430774114
971,Smartphone,-0.007223233110291219
974,Computer,0.04193651482101941
976,Computer,0.039826554364507036
979,Computer,0.04321652505282772
982,Computer,0.04306200384373286
983,Computer,0.04321652505282772
984,Computer,0.018439451975167366
984,Smartphone,-0.016207460164666693
987,Computer,0.01828493076607251
990,Computer,0.04053673737819073
992,Tablet,0.010490387379586307
993,Computer,0.025706184886910607
993,Tablet,0.0052202682977992515
994,Computer,0.04321652505282772
995,Computer,0.0387939524366976
997,Tablet,0.02578478097108898
1000,Smartphone,-0.002945311084682797
1003,Smartphone,0.00841509170389881
1004,Smartphone,0.00738096615325238
1004,Tablet,0.02154196170397508
1006,Tablet,0.025630259761994123
1010,Tablet,0.019186116566300825
1011,Smartphone,0.0056325822283986
1015,Computer,0.03815193767076742
1016,Smartphone,0.00021777664347589435
1016,Tablet,0.0143787721941986
1018,Smartphone,0.0027549854883990527
1021,Computer,0.030014745529842
1021,Tablet,0.00952882894073065
1024,Computer,0.02520629659093616
1024,Tablet,0.004720380001824809
1025,Computer,0.017819144492545055
1025,Computer,0.016785018941898624
1025,Smartphone,-0.017861893197935436
1025,Tablet,-0.0037008976472127286
1026,Smartphone,0.0017208599377526211
1028,Computer,0.03748693321241231
1029,Smartphone,0.002642433379749819
1029,Smartphone,0.0016083078291033838
1030,Computer,0.031372078524302065
1034,Smartphone,-0.0047543989173777996
1037,Tablet,0.020305951727442446
1041,Tablet,0.020305951727442446
1047,Computer,0.03340471621816269
1047,Computer,0.032370590667516255
1047,Tablet,0.012918799629051337
1049,Computer,0.04154190835908811
1049,Computer,0.040507782808441674
1052,Computer,0.02897873450139344
1054,Computer,0.03207756931791266
1054,Tablet,0.011591652728801308
1055,Computer,0.041781993611924556
1057,Tablet,0.03135372256579592
1062,Computer,0.05522960984322796
1062,Smartphone,0.020582697703393903
1063,Smartphone,0.005110830626073311
1063,Tablet,0.020305951727442446
1065,Computer,0.03340471621816269
1069,Tablet,0.02498008710683431
1069,Tablet,0.02394596155618788
1070,Smartphone,-3.946292690888784e-05
1072,Computer,0.04254981700355072
1072,Tablet,0.022063900414439366
1074,Computer,0.04151569145290429
1075,Computer,0.04254981700355072
1075,Smartphone,0.007902904863716663
1077,Computer,0.03412853935451318
1078,Tablet,0.022063900414439366
1079,Computer,0.04335451086780538
1081,Tablet,0.023545555665931143
1082,Computer,0.039761897225170234
1082,Smartphone,0.006149110635982607
1082,Smartphone,0.0051149850853361755
1084,Computer,0.040641501566721805
1084,Smartphone,0.00599458942688775
1085,Smartphone,-0.0013925626715033555
1087,Computer,0.04418599346413735
1090,Tablet,0.009776982603353263
1091,Computer,0.042076033007624976
1093,Smartphone,0.008304705017595546
1094,Computer,0.04363076691441395
1099,Computer,0.03670770444202885
1103,Smartphone,0.010819091556111608
1105,Computer,0.04627069756020033
1105,Tablet,0.02475065542044255
1107,Computer,0.0396061553050817
1108,Computer,0.044277356936204375
1109,Computer,0.036890204837813266
1112,Computer,0.046357550416878265
1112,Smartphone,0.010676512726397781
1113,Computer,0.04416050809449737
1114,Computer,0.04443187814529923
1120,Computer,0.042880726871879646
1120,Tablet,0.02136068473212186
1121,Computer,0.0344594492228421
1121,Tablet,0.01500765818437718
1121,Tablet,0.013973532633730749
1123,Computer,0.020254312276115967
1124,Smartphone,0.026061526947040434
1124,Tablet,0.04022252249776314
1125,Smartphone,0.010589659869719846
1126,Computer,0.035371342466102795
1128,Smartphone,-0.0003193356249551046
1131,Smartphone,0.003070635063365585
1131,Tablet,0.01723163061408829
1132,Tablet,0.02578478097108898
1133,Computer,0.03433721691545636
1134,Tablet,0.021206163523027004
1135,Tablet,0.02475065542044255
1138,Computer,0.04315064720249724
1143,Computer,0.04192151179853012
1149,Tablet,0.02055599086786719
1150,Computer,0.031176677913527438
1152,Computer,0.04104190745697854
1154,Smartphone,4.196876939981196e-05
1154,Tablet,0.014202964320122514
1155,Computer,0.04104190745697854
1156,Computer,0.04104190745697854
1158,Smartphone,0.007274599658696062
1158,Tablet,0.021435595209418765
1159,Computer,0.04104190745697854
1159,Smartphone,0.006394995317144486
1160,Computer,0.03365475535858744
1160,Tablet,0.013168838769476082
1161,Smartphone,0.007429120867790917
1164,Computer,0.04546600369594567
1167,Computer,0.040887386247883684
1167,Tablet,0.021435595209418765
1167,Tablet,0.020401469658772334
1169,Smartphone,0.009630444796370319
1169,Tablet,0.024825565897739453
1169,Tablet,0.02379144034709302
1170,Computer,0.04012131018312293
1170,Tablet,0.01860126804336514
1172,Smartphone,0.01066457034701675
1174,Computer,0.04531148248685081
1174,Smartphone,0.01066457034701675
1176,Tablet,0.012961527030367678
1177,Tablet,0.017559050510610633
1177,Tablet,0.016524924959964202
1179,Smartphone,-0.012779408692837474
1181,Tablet,0.009934737214885917
1182,Tablet,0.0013815868578852292
1184,Computer,0.0350079363267112
1190,Tablet,0.01437944090788602
1191,Computer,0.030919638268692158
1195,Computer,0.03195376381933859
1196,Computer,0.021176641032626793
1197,Computer,0.030919638268692158
1198,Tablet,0.012272541094481903
1201,Computer,0.04645612899131642
1201,Tablet,0.024936086851558636
1203,Computer,0.059859744967344156
1204,Computer,0.04542200344066999
1205,Computer,0.03803485134227888
1205,Smartphone,0.003387939202444825
1206,Tablet,0.0171199620063957
1207,Computer,0.019405618156585622
1208,Computer,0.04526748223157513
1208,Smartphone,0.010620570091741076
1209,Smartphone,0.003233417993349969
1210,Computer,0.042032032752349305
1210,Tablet,0.02258024171388438
1211,Computer,0.04617204348320429
1211,Tablet,0.026720252444739374
1214,Computer,0.04542200344066999
1216,Computer,0.038977860244976695
1216,Smartphone,0.004330948105142633
1216,Tablet,0.018491943655865338
1217,Computer,0.04236783093329738
1219,Computer,0.04324743527484895
1219,Smartphone,0.008600523135014897
1224,Smartphone,0.007566397584368467
1227,Computer,0.03455170608813444
1229,Smartphone,0.008600523135014897
1231,Smartphone,0.007566397584368467
1231,Tablet,0.02172739313509117
1233,Computer,0.03673741422882518
1234,Computer,0.04001198579562312
1234,Smartphone,0.004330948105142633
1235,Computer,0.04705164782475587
1241,Smartphone,0.0063850340289409715
1246,Smartphone,-0.029378853881137063
1247,Computer,0.028258950142371855
1247,Tablet,0.0077730335532605
1249,Smartphone,-0.02082570352413637
1251,Tablet,0.0026724484933265003
1253,Computer,0.03541733455399997
1254,Smartphone,-0.012633193561861818
1255,Computer,0.03279439781625985
1256,Computer,0.017322530738939246
1258,Smartphone,-0.007939482334612644
1260,Tablet,0.02739424256894494
1263,Tablet,0.013990626592917207
1265,Computer,0.025923392825027872
1267,Computer,0.022512703042667125
1271,Smartphone,-0.012478672352766961
1272,Tablet,0.0020719871440563623
1274,Computer,0.019503731225795105
1276,Computer,0.004040464355252971
1280,Computer,0.02778671411215827
1280,Smartphone,-0.006860198027675789
1282,Computer,0.025025048628858182
1285,Computer,0.017515153915392576
1288,Smartphone,-0.013741787536120792
1288,Tablet,0.00041920801460191247
1291,Computer,0.021939250154359696
1293,Computer,0.018549279466039008
1293,Smartphone,-0.01713175822444148
1302,Computer,0.02685231038213274
1302,Computer,0.025818184831486308
1303,Computer,0.02170800917841246
1303,Smartphone,-0.011904777410775166
1305,Computer,0.024259258140724844
1305,Smartphone,-0.010387653999109216
1305,Tablet,0.0037733415516134905
1307,Computer,0.02513886248227642
1308,Computer,0.024259258140724844
1309,Computer,0.02529338369137128
1309,Smartphone,-0.00935352844846278
1310,Computer,0.04278529772541806
1311,Smartphone,-0.00629935594109017
1316,Computer,0.01626491696681695
1319,Computer,0.014470097807191523
1320,Computer,0.015636096065801103
1322,Smartphone,0.008138385585584
1323,Computer,0.027313430648097454
1323,Smartphone,-0.007333481491736605
1323,Tablet,0.007861639609632536
1328,Smartphone,-0.018922835824229028
1328,Smartphone,-0.019956961374875463
1328,Tablet,-0.0047618402735063224
1329,Computer,0.01919496256518933
1331,Computer,0.02042799894660415
1332,Computer,0.014074972398859478
1332,Smartphone,-0.02160606529162102
1335,Smartphone,-0.0129389029614216
1335,Tablet,0.0022562181399475405
1336,Computer,0.022445034690250207
1336,Tablet,0.0029932436517852885
1338,Smartphone,-0.0129389029614216
1338,Tablet,0.0022562181399475405
1342,Computer,0.038071422976665666
1344,Computer,0.01508053109299081
1344,Tablet,-0.0054053854961205435
1345,Computer,0.022599555899345064
1345,Smartphone,-0.01101323068984256
1345,Tablet,0.00211363931023371
1346,Smartphone,-0.0219125857839401
1347,Computer,0.014046405542344376
1348,Tablet,-1.3917387231527668e-05
1349,Smartphone,-0.01952918088724901
1349,Tablet,-0.005368185336526307
1350,Computer,0.01474358966585998
1352,Smartphone,-0.0111000835465205
1352,Tablet,0.003060912004202207
1352,Tablet,0.002026786453555772
1353,Computer,0.014993678236312872
1353,Smartphone,-0.020687359454167623
1353,Tablet,-0.0065263639034449155
1354,Computer,0.013959552685666437
1356,Computer,0.02941256180592519
1356,Computer,0.02837843625527876
1357,Smartphone,-0.007314543814582758
1357,Tablet,0.007880577286786379
1358,Computer,0.027486889534346158
1358,Smartphone,-0.006125897054841469
1358,Tablet,0.008035098495881235
1360,Tablet,0.007880577286786379
1362,Smartphone,-0.016028842813223892
1364,Tablet,0.008035098495881235
1366,Tablet,0.006846451736139947
1367,Computer,0.0273323683252513
1368,Tablet,0.011089271003253845
1368,Tablet,0.010055145452607413
1371,Computer,0.02535088973799089
1372,Computer,0.02713499101358541
1372,Smartphone,-0.007511921126248647
1375,Tablet,0.006846451736139947
1377,Tablet,0.008035098495881235
1377,Tablet,0.007000972945234803
1378,Computer,0.02009973743595505
1378,Smartphone,-0.014547174703879007
1378,Tablet,0.0006479463974901293
1378,Tablet,-0.00038617915315630226
1380,Computer,0.02625087955781352
1380,Tablet,0.004730837418055735
1381,Smartphone,-0.0071600226054879005
1382,Smartphone,-0.012501184379385688
1382,Smartphone,-0.01353530993003212
1382,Tablet,0.0006256856206905848
1384,Computer,0.023592049559582915
1387,Computer,0.017154513520666437
1397,Smartphone,-0.00893924826216693
1398,Computer,0.017286386228629585
1399,Smartphone,-0.009414564629720578
1399,Tablet,0.003712305370355697
1401,Smartphone,-0.01044869018036701
1402,Computer,0.02296671909715473
1402,Smartphone,-0.01168019304267933
1403,Computer,0.02523234751011348
1403,Computer,0.02419822195946705
1405,Computer,0.02652951549904342
1405,Computer,0.025495389948396986
1406,Computer,-0.013028870141689908
1406,Computer,-0.014062995692336343
1407,Computer,0.012987515142394455
1408,Smartphone,-0.008138053524851762
1409,Tablet,0.006043598909932069
1410,Smartphone,-0.0077532817688796595
1411,Tablet,0.011820411693343927
1415,Computer,0.03127220273180885
1415,Smartphone,-0.0033747094080252083
1417,Smartphone,-0.0037266079287859534
1418,Smartphone,-0.002495105066473633
1421,Computer,0.03091023775868807
1424,Computer,0.030755716549593214
1427,Computer,0.02987611220804164
1429,Computer,0.031801784479620676
1431,Smartphone,-0.0106495267876161
1431,Tablet,0.0035114687631066033
1433,Smartphone,-0.004770799931792419
1441,Smartphone,-0.0116190542191257
1445,Computer,0.02592750921898611
1446,Computer,0.023027857920708356
1450,Computer,0.023832551784963026
1450,Tablet,0.0033466351958516714
1451,Computer,0.015347684472713657
1452,Computer,0.023907462262259933
1453,Smartphone,-0.0116190542191257
1454,Computer,0.023027857920708356
1455,Smartphone,-0.0116190542191257
1458,Tablet,0.00342154567314858
1461,Tablet,0.00757759242623003
1463,Computer,0.029097634565987813
1472,Computer,0.024189484867671703
1474,Smartphone,-0.014382171494120116
1476,Smartphone,-0.015781755582482803
1478,Computer,0.02757945555599239
1478,Tablet,0.008127664517527469
1479,Computer,0.0130501667697457
1483,Smartphone,-0.011262121136417023
1484,Computer,0.027808887242384155
1487,Tablet,0.0037784787558572575
1490,Tablet,0.006134323893531515
1491,Computer,0.027808887242384155
1491,Smartphone,-0.007872150448096336
1494,Smartphone,-0.006583403124492674
1494,Tablet,0.00757759242623003
1495,Computer,0.030242281070453427
1499,Smartphone,-0.0014490371364461714
1499,Tablet,0.0116778328636301
1500,Computer,0.02125475395806651
1500,Smartphone,-0.01339215818176755
1500,Tablet,-0.00026528818169127555
1504,Computer,0.02613210541737958
1507,Smartphone,-0.025089399176639264
1508,Computer,0.008391514704585216
1508,Computer,0.007357389153938782
1510,Tablet,0.015047780572401605
1511,Computer,0.02109595563483879
1512,Tablet,-0.0057429875020172305
1514,Tablet,-0.006238215241605844
1515,Smartphone,-0.026752237340073225
1518,Computer,0.020471999201879826
1518,Computer,0.01943787365123339
1518,Tablet,-0.0010480429378779627
1519,Tablet,-0.008567067744232215
1521,Computer,0.021069557164867074
1525,Computer,0.018953942846782864
1525,Smartphone,-0.016727094843697627
1526,Tablet,-0.0034618852235065436
1527,Computer,0.02427825088133454
1527,Computer,0.02324412533068811
1527,Smartphone,-0.010368661258499518
1527,Tablet,0.003792334292223188
1529,Smartphone,-0.010002760411997606
1530,Smartphone,0.004434981114676558
1531,Computer,0.024644151727836454
1531,Smartphone,-0.011036885962644037
1532,Smartphone,-0.018424038061035146
1533,Computer,0.024644151727836454
1534,Computer,0.05203433506640581
1535,Tablet,0.017110676950620296
1535,Tablet,0.016076551399973864
1536,Computer,0.029175315890694116
1540,Tablet,0.011744523395425279
1541,Computer,0.03679189967547698
1543,Tablet,0.01630598308636563
1544,Smartphone,-0.005242164562748179
1545,Computer,0.03679189967547698
1545,Smartphone,0.0011108619849964953
1546,Computer,0.035757774124830555
1547,Tablet,0.009547651888990368
1548,Tablet,0.01630598308636563
1552,Computer,0.022418739438099914
1553,Tablet,0.008691154046363826
1555,Tablet,0.01111581078263775
1557,Computer,0.030994430008004
1558,Smartphone,-0.0046866076824764935
1559,Smartphone,0.0011108619849964953
1560,Computer,0.035757774124830555
1563,Computer,0.035757774124830555
1563,Tablet,0.015271857535719198
1564,Smartphone,0.0031090619118363657
1565,Computer,0.050195515651504714
1565,Tablet,0.02970959906239336
1566,Smartphone,0.0011108619849964953
1566,Tablet,0.01630598308636563
1567,Computer,0.03452176414829792
1567,Smartphone,-0.00012514799153614219
1567,Smartphone,-0.0011592735421825737
1572,Tablet,0.01936015559373824
1576,Tablet,-0.0008233411233386874
1578,Smartphone,-0.008537513211914073
1579,Computer,0.026065398672644305
1585,Computer,0.017529255935871416
1585,Smartphone,-0.018151781754609082
1586,Computer,0.025075273377273548
1589,Computer,0.026626362590369428
1589,Tablet,0.006140446001258075
1589,Tablet,0.005106320450611644
1590,Smartphone,-0.008537513211914073
1591,Computer,0.025075273377273548
1593,Computer,0.026109398927919983
1595,Computer,0.02925215577508267
1596,Smartphone,-0.006583403124492674
1598,Computer,0.022557924008936484
1599,Computer,0.03111768152271399
1599,Tablet,0.011665890484249071
1600,Smartphone,-0.00569185640356007
1600,Tablet,0.008469139147162633
1601,Smartphone,-0.004503209643818783
1609,Computer,0.021557030905133598
1611,Computer,0.025979603521263724
1614,Computer,0.025979603521263724
1621,Tablet,-0.002010883600740478
1622,Computer,0.02671073976704913
1624,Computer,0.04094995982935276
1625,Smartphone,-0.008134693837155461
1626,Smartphone,-0.015521845935546563
1626,Tablet,-0.000326724834177429
1627,Smartphone,-0.008134693837155461
1628,Computer,0.019125066204287493
1630,Computer,0.02671073976704913
1632,Smartphone,-0.01224486949022931
1633,Tablet,0.002070647269588252
1634,Computer,0.02552209300730784
1635,Smartphone,-0.010201800785743682
1637,Computer,0.0282654736738381
1637,Smartphone,-0.006381438465995956
1637,Smartphone,-0.0074155640166423875
1637,Tablet,0.006745431534080317
1638,Computer,0.025676614216402698
1641,Smartphone,-0.011240433450610429
1642,Computer,0.010474755971368488
1643,Computer,0.01828946211801159
1644,Computer,0.02532099086887786
1644,Computer,0.024286865318231425
1645,Computer,0.014423157634014892
1646,Computer,0.02313082920011043
1646,Tablet,0.002644912610999078
1648,Computer,0.011210223001982291
1649,Computer,0.03243234664520904
1651,Tablet,-0.011044461827577168
1652,Computer,0.017994605118534873
1659,Tablet,-0.0008865387072151528
1660,Smartphone,-0.023600684614938548
1661,Tablet,-0.008273690805606259
1663,Smartphone,-0.013283366217021628
1663,Tablet,0.0008776293337010767
1664,Smartphone,-0.020670518315412736
1664,Tablet,-0.006509522764690029
1666,Smartphone,-0.021836516574022316
1667,Computer,0.02136354592281243
1668,Computer,0.01397639382442132
1668,Computer,0.012942268273774885
1672,Computer,0.014906828790050144
1672,Tablet,-0.004544962248414775
1673,Tablet,-0.012966239897452318
1674,Computer,0.027873566968836208
1675,Computer,0.0204864148704451
1676,Smartphone,-0.006927866380092706
1677,Computer,0.019165895402740663
1680,Computer,0.027873566968836208
1680,Computer,0.026839441418189777
1680,Smartphone,-0.0067733451709978505
1680,Smartphone,-0.007807470721644282
1684,Computer,0.02771904575974135
1689,Computer,0.019594868149512494
1690,Smartphone,-0.006860198027675789
1691,Computer,0.026827499038808746
1691,Computer,0.025793373488162314
1691,Smartphone,-0.008853538651671742
1692,Smartphone,-0.008853538651671742
1698,Smartphone,-0.009879415510813238
1700,Computer,0.03215464872741193
1701,Computer,0.03318877427805836
1704,Computer,0.03215464872741193
1704,Smartphone,-0.00249226341242213
1707,Computer,0.03215464872741193
1707,Smartphone,-0.00249226341242213
1709,Tablet,0.013692982984317762
1711,Computer,0.03318877427805836
1713,Smartphone,-0.0014581378617756985
1713,Tablet,0.012702857688947005
1714,Computer,0.02876467803909124
1716,Computer,0.019222926009556787
1717,Computer,0.03215464872741193
1721,Computer,0.03215464872741193
1721,Smartphone,-0.00249226341242213
1723,Computer,0.029022724088690905
1724,Computer,0.026936799281634248
1726,Computer,0.029022724088690905
1726,Tablet,0.009570933050225983
1727,Computer,0.02998679846488434
1727,Tablet,0.010535007426419423
1729,Computer,0.04724270659303134
1729,Smartphone,0.01259579445319729
1729,Tablet,0.027790915554566427
1730,Tablet,-0.007811276205462825
1734,Tablet,0.0035760668822434364
1735,Computer,0.03127220273180885
1737,Computer,0.02186500367669156
1738,Computer,0.02821803022443624
1741,Computer,0.02925215577508267
1744,Computer,0.02821803022443624
1744,Tablet,0.008766239185971317
1745,Smartphone,-0.006428881915397818
1746,Computer,0.025707663877667125
1746,Computer,0.024673538327020694
1747,Computer,0.019503731225795105
1749,Smartphone,0.0008119976654033696
1749,Tablet,0.01393886766547964
1750,Computer,0.028071757706846313
1750,Computer,0.027037632156199885
1751,Computer,0.029100476220039317
1751,Tablet,0.009648685181574395
1754,Computer,0.043535376092661976
1755,Computer,0.029097634565987813
1756,Smartphone,-0.012936429672237348
1756,Tablet,0.00019044032783892273
1757,Smartphone,-0.01852652416981405
1758,Computer,0.01409766074683981
1759,Computer,0.04014540540434129
1760,Smartphone,-0.00893924826216693
1762,Computer,0.019349210016700247
1762,Smartphone,-0.015297702123133809
1764,Tablet,0.005221747288555773
1765,Computer,0.026827499038808746
1767,Smartphone,-0.004765240593652701
1769,Computer,0.039534669703438954
1772,Computer,0.03977604376921175
1772,Smartphone,0.00409500607873125
1775,Tablet,0.01736445490852135
1776,Computer,0.03785037149763271
1785,Smartphone,0.005944173846769687
1786,Computer,0.03757541753111068
1786,Tablet,0.017089500941999326
1787,Computer,0.03645107525574875
1787,Smartphone,0.0007700375652682561
1787,Tablet,0.01493103311599096
1791,Tablet,0.021051369940145358
1793,Tablet,0.043394866069150995
1794,Computer,0.040887113874096895
1794,Computer,0.03985298832345047
1798,Computer,0.03674176969613435
1798,Tablet,0.01728997865766943
1799,Smartphone,0.0019586843250095467
1802,Smartphone,0.004314529462683799
1807,Tablet,0.04250331934821839
1813,Computer,0.04116434231226447
1814,Computer,0.03669130607533879
1816,Computer,0.03669130607533879
1817,Computer,0.039995567153164296
1817,Computer,0.038961441602517854
1819,Smartphone,0.004314529462683799
1822,Computer,0.03024714260387672
1826,Computer,0.038961441602517854
1826,Tablet,0.018475525013406505
1827,Computer,0.04219846786291091
1827,Smartphone,0.0075515557230768525
1828,Computer,0.04071653374868646
1828,Computer,0.03968240819804002
1828,Smartphone,0.005035496058205962
1829,Smartphone,0.005278603838877237
1829,Tablet,0.020473724940246376
1832,Computer,0.03024714260387672
1832,Tablet,0.010795351565411802
1833,Computer,0.039995567153164296
1833,Smartphone,0.004314529462683799
1833,Tablet,0.01950965056405294
1833,Tablet,0.018475525013406505
1835,Smartphone,0.005194133804235379
1837,Computer,0.06604340844470236
1838,Tablet,0.021529697520779115
1839,Tablet,0.024766723781172166
1841,Computer,0.03405220308883197
1841,Tablet,0.012532160949074181
1845,Computer,0.036605596464843605
1846,Computer,0.039995567153164296
1849,Computer,0.04080026101741896
1853,Smartphone,0.005348655013330234
1854,Computer,0.039995567153164296
1854,Tablet,0.01950965056405294
1855,Computer,0.039995567153164296
